endTime,artistName,trackName,msPlayed
2022-04-04 07:56,Playboi Carti,Fell In Luv (feat. Bryson Tiller),206333
2022-04-04 07:59,Playboi Carti,Magnolia,181812
2022-04-04 08:03,Trippie Redd,Miss The Rage (feat. Playboi Carti),236883
2022-04-04 08:05,Playboi Carti,ILoveUIHateU,135122
2022-04-04 08:08,Playboi Carti,Location,168783
2022-04-04 08:11,Mustard,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",174100
2022-04-04 08:13,Playboi Carti,Vamp Anthem,124093
2022-04-04 08:16,Playboi Carti,R.I.P.,192026
2022-04-04 08:20,Playboi Carti,wokeuplikethis*,235535
2022-04-04 08:23,Drake,Pain 1993 (with Playboi Carti),149077
2022-04-04 08:26,Playboi Carti,Stop Breathing,218943
2022-04-04 08:30,Playboi Carti,Long Time - Intro,211773
2022-04-04 08:34,Playboi Carti,Flex,240459
2022-04-04 08:41,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),145460
2022-04-04 09:05,Lana Del Rey,Summer Bummer (feat. A$AP Rocky & Playboi Carti),115516
2022-04-04 09:09,Playboi Carti,Rockstar Made,193574
2022-04-04 09:11,Playboi Carti,Foreign,142893
2022-04-04 09:14,Playboi Carti,Yah Mean,165642
2022-04-04 09:17,Lil Yachty,Get Dripped (feat. Playboi Carti),158769
2022-04-04 09:19,Playboi Carti,Go2DaMoon (feat. Kanye West),119723
2022-04-04 09:22,Playboi Carti,FlatBed Freestyle,193973
2022-04-04 09:24,Playboi Carti,New Choppa,126039
2022-04-04 09:27,Quality Control,100 Racks (Offset feat. Playboi Carti),157645
2022-04-04 09:31,NAV,Minute,265359
2022-04-04 09:35,A$AP Mob,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",218946
2022-04-04 09:38,A$AP Mob,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",230900
2022-04-04 09:41,Gunna,Same Yung Nigga (feat. Playboi Carti),180934
2022-04-04 09:54,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",152809
2022-04-04 10:35,A$AP Mob,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",102775
2022-04-04 10:38,Playboi Carti,Broke Boi,189321
2022-04-04 10:41,Pi’erre Bourne,Switching Lanes (feat. Playboi Carti),190097
2022-04-04 10:44,Playboi Carti,Sky,193234
2022-04-04 10:47,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2022-04-04 11:00,Playboi Carti,Fell In Luv (feat. Bryson Tiller),162270
2022-04-04 17:30,Lil Darkie,RUN,234000
2022-04-04 17:34,Lil Darkie,RUN,234000
2022-04-04 17:38,Lil Darkie,RUN,234000
2022-04-04 17:42,Lil Darkie,RUN,234000
2022-04-04 17:46,Lil Darkie,RUN,234000
2022-04-04 17:50,Lil Darkie,RUN,234000
2022-04-04 17:54,Lil Darkie,RUN,234000
2022-04-04 17:58,Lil Darkie,RUN,234000
2022-04-04 18:01,Lil Darkie,RUN,234000
2022-04-04 18:05,Lil Darkie,RUN,234000
2022-04-04 18:09,Lil Darkie,RUN,234000
2022-04-04 18:13,Lil Darkie,RUN,234000
2022-04-04 18:17,Lil Darkie,RUN,234000
2022-04-04 18:21,Lil Darkie,RUN,210980
2022-04-05 06:04,CHRIST DILLINGER,No Discussion,180429
2022-04-05 06:06,CHRIST DILLINGER,How to Sell Crack,122948
2022-04-05 06:07,CHRIST DILLINGER,Speech Music (Skit #1),59047
2022-04-05 06:10,CHRIST DILLINGER,Rap Phenomenon,146000
2022-04-05 06:13,CHRIST DILLINGER,Russel Westbrook,184469
2022-04-05 06:13,CHRIST DILLINGER,Lay My Opps Down (Skit #2),26666
2022-04-05 06:14,CHRIST DILLINGER,Elephant Man,76000
2022-04-05 06:17,CHRIST DILLINGER,Ten Minutes,155155
2022-04-05 06:19,CHRIST DILLINGER,Covid-19,146045
2022-04-05 06:22,CHRIST DILLINGER,No Discussion,180429
2022-04-05 06:35,CHRIST DILLINGER,How to Sell Crack,122948
2022-04-05 06:36,CHRIST DILLINGER,Speech Music (Skit #1),59047
2022-04-05 06:48,CHRIST DILLINGER,Rap Phenomenon,114132
2022-04-05 07:40,CHRIST DILLINGER,Rap Phenomenon,32036
2022-04-05 07:43,CHRIST DILLINGER,Russel Westbrook,184469
2022-04-05 07:44,CHRIST DILLINGER,Lay My Opps Down (Skit #2),26666
2022-04-05 07:45,CHRIST DILLINGER,Elephant Man,76000
2022-04-05 07:47,CHRIST DILLINGER,Ten Minutes,155155
2022-04-05 07:50,CHRIST DILLINGER,Covid-19,131551
2022-04-05 08:03,"Tyler, The Creator",IGOR'S THEME,168780
2022-04-05 08:28,"Tyler, The Creator",IGOR'S THEME,32078
2022-04-05 08:32,"Tyler, The Creator",EARFQUAKE,190066
2022-04-05 08:35,"Tyler, The Creator",I THINK,212013
2022-04-05 08:35,"Tyler, The Creator",EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,14626
2022-04-05 08:38,"Tyler, The Creator",RUNNING OUT OF TIME,177226
2022-04-05 08:42,"Tyler, The Creator",NEW MAGIC WAND,195320
2022-04-05 08:45,"Tyler, The Creator",A BOY IS A GUN*,210234
2022-04-05 08:48,"Tyler, The Creator",PUPPET,179013
2022-04-05 08:52,"Tyler, The Creator",WHAT'S GOOD,205626
2022-04-05 08:56,"Tyler, The Creator","GONE, GONE / THANK YOU",258632
2022-04-05 08:58,JPEGMAFIA,LAST DANCE!,137492
2022-04-05 08:59,JPEGMAFIA,INTRO!,43863
2022-04-05 09:02,JPEGMAFIA,FIX URSELF!,186596
2022-04-05 09:05,JPEGMAFIA,KELTEC!,184274
2022-04-05 09:23,JPEGMAFIA,THIS ONES FOR US!,183624
2022-04-05 09:26,JPEGMAFIA,PANIC ROOM!,148004
2022-04-05 09:29,JPEGMAFIA,FEED HER!,176500
2022-04-05 09:42,JPEGMAFIA,LAST DANCE!,34801
2022-04-05 11:27,JPEGMAFIA,LAST DANCE!,103730
2022-04-05 11:28,JPEGMAFIA,INTRO!,43863
2022-04-05 11:31,JPEGMAFIA,FIX URSELF!,186596
2022-04-05 11:34,JPEGMAFIA,KELTEC!,184288
2022-04-05 11:37,JPEGMAFIA,THIS ONES FOR US!,183635
2022-04-05 11:40,JPEGMAFIA,PANIC ROOM!,148004
2022-04-05 11:43,JPEGMAFIA,FEED HER!,176500
2022-04-05 11:45,JPEGMAFIA,LAST DANCE!,137492
2022-04-05 11:46,JPEGMAFIA,INTRO!,43863
2022-04-05 11:49,JPEGMAFIA,FIX URSELF!,186596
2022-04-05 12:01,JPEGMAFIA,KELTEC!,104362
2022-04-05 13:09,JPEGMAFIA,KELTEC!,80202
2022-04-05 13:12,JPEGMAFIA,THIS ONES FOR US!,183635
2022-04-05 13:15,JPEGMAFIA,PANIC ROOM!,148004
2022-04-05 13:18,JPEGMAFIA,LAST DANCE!,49965
2022-04-05 13:18,JPEGMAFIA,FEED HER!,176500
2022-04-05 13:21,JPEGMAFIA,BALD!,153932
2022-04-05 13:25,JPEGMAFIA,COVERED IN MONEY!,249833
2022-04-05 13:28,JPEGMAFIA,BODYGUARD!,143628
2022-04-05 13:30,JPEGMAFIA,BALD! REMIX,153113
2022-04-05 13:33,JPEGMAFIA,CUTIE PIE!,145306
2022-04-05 13:36,JPEGMAFIA,THE BENDS! - OG MIX,175590
2022-04-05 13:39,JPEGMAFIA,ROUGH 7,224051
2022-04-05 13:42,JPEGMAFIA,living single,159104
2022-04-05 13:45,JPEGMAFIA,SUPER TUESDAY!,178836
2022-04-05 13:47,JPEGMAFIA,BALD!,153932
2022-04-05 13:52,JPEGMAFIA,COVERED IN MONEY!,249833
2022-04-05 13:54,JPEGMAFIA,BODYGUARD!,143628
2022-04-05 13:57,JPEGMAFIA,BALD! REMIX,153113
2022-04-05 13:59,JPEGMAFIA,CUTIE PIE!,145306
2022-04-05 14:02,JPEGMAFIA,THE BENDS! - OG MIX,175590
2022-04-05 14:06,JPEGMAFIA,ROUGH 7,224051
2022-04-05 14:08,JPEGMAFIA,living single,159104
2022-04-05 14:11,JPEGMAFIA,SUPER TUESDAY!,178836
2022-04-05 14:14,JPEGMAFIA,BALD!,153932
2022-04-05 14:18,JPEGMAFIA,COVERED IN MONEY!,249833
2022-04-05 14:20,JPEGMAFIA,BODYGUARD!,143628
2022-04-05 14:23,JPEGMAFIA,BALD! REMIX,153113
2022-04-05 14:25,JPEGMAFIA,CUTIE PIE!,145306
2022-04-05 14:28,JPEGMAFIA,THE BENDS! - OG MIX,175590
2022-04-05 14:32,JPEGMAFIA,ROUGH 7,224051
2022-04-05 14:35,JPEGMAFIA,living single,159104
2022-04-05 14:38,JPEGMAFIA,SUPER TUESDAY!,178836
2022-04-05 14:40,JPEGMAFIA,BALD!,153932
2022-04-05 14:44,JPEGMAFIA,COVERED IN MONEY!,249833
2022-04-05 14:47,JPEGMAFIA,BODYGUARD!,143628
2022-04-05 14:49,JPEGMAFIA,BALD! REMIX,153127
2022-04-05 14:52,JPEGMAFIA,CUTIE PIE!,145306
2022-04-05 14:55,JPEGMAFIA,THE BENDS! - OG MIX,175605
2022-04-05 15:11,JPEGMAFIA,ROUGH 7,224051
2022-04-05 15:13,JPEGMAFIA,living single,159118
2022-04-05 15:16,JPEGMAFIA,SUPER TUESDAY!,178836
2022-04-05 15:19,JPEGMAFIA,BALD!,153932
2022-04-05 15:23,JPEGMAFIA,COVERED IN MONEY!,249833
2022-04-05 15:26,JPEGMAFIA,BODYGUARD!,143628
2022-04-05 15:28,JPEGMAFIA,BALD! REMIX,153127
2022-04-05 15:30,JPEGMAFIA,CUTIE PIE!,145306
2022-04-05 15:33,JPEGMAFIA,THE BENDS! - OG MIX,175605
2022-04-05 15:37,JPEGMAFIA,ROUGH 7,224051
2022-04-05 15:40,JPEGMAFIA,living single,159118
2022-04-05 15:45,JPEGMAFIA,SUPER TUESDAY!,178836
2022-04-05 15:47,JPEGMAFIA,BALD!,127710
2022-04-05 15:50,Lil Darkie,POSTED IN THE DVRK,155000
2022-04-05 15:52,Lil Darkie,DARK,120000
2022-04-05 15:55,Lil Darkie,RED ACID,137000
2022-04-05 15:59,Lil Darkie,TALK SHIT,241000
2022-04-05 16:01,Lil Darkie,LIL DARK SAMBO,163000
2022-04-05 16:04,Lil Darkie,OLD SOUL,135605
2022-04-05 16:06,Lil Darkie,FUCK YOURSELF,139625
2022-04-05 16:10,Lil Darkie,DON'T TREAD ON ME,274414
2022-04-05 16:12,Lil Darkie,SHOOT PEOPLE YOU DON'T LIKE,120000
2022-04-05 16:15,Lil Darkie,NICSICK,127478
2022-04-05 16:16,Lil Darkie,NO HANDS,105084
2022-04-05 16:21,Lil Darkie,KALI MA!,264383
2022-04-05 16:30,Lil Darkie,BIG WAR,577481
2022-04-05 16:33,Lil Darkie,POSTED IN THE DVRK,155000
2022-04-05 16:35,Lil Darkie,DARK,120000
2022-04-05 16:37,Lil Darkie,RED ACID,137000
2022-04-05 16:41,Lil Darkie,TALK SHIT,241000
2022-04-05 16:44,Lil Darkie,LIL DARK SAMBO,163000
2022-04-05 16:46,Lil Darkie,OLD SOUL,135605
2022-04-05 16:49,Lil Darkie,FUCK YOURSELF,139625
2022-04-05 16:53,Lil Darkie,DON'T TREAD ON ME,274414
2022-04-05 16:55,Lil Darkie,SHOOT PEOPLE YOU DON'T LIKE,120000
2022-04-05 16:57,Lil Darkie,NICSICK,127478
2022-04-05 16:59,Lil Darkie,NO HANDS,105084
2022-04-05 17:03,Lil Darkie,KALI MA!,264383
2022-04-05 17:13,Lil Darkie,BIG WAR,577481
2022-04-05 17:15,Lil Darkie,POSTED IN THE DVRK,137494
2022-04-05 19:29,Lil Uzi Vert,Baby Pluto,210261
2022-04-05 19:32,Lil Uzi Vert,Lo Mein,195281
2022-04-05 19:35,Lil Uzi Vert,Silly Watch,195692
2022-04-05 19:39,Lil Uzi Vert,POP,227464
2022-04-05 19:42,Lil Uzi Vert,You Better Move,196628
2022-04-05 19:46,Lil Uzi Vert,Homecoming,213884
2022-04-05 19:49,Lil Uzi Vert,I'm Sorry,211882
2022-04-05 19:53,Lil Uzi Vert,Celebration Station,195049
2022-04-05 19:56,Lil Uzi Vert,Bigger Than Life,192705
2022-04-05 19:59,Lil Uzi Vert,Chrome Heart Tags,212821
2022-04-05 20:03,Lil Uzi Vert,Bust Me,194445
2022-04-05 20:06,Lil Uzi Vert,Prices,233315
2022-04-05 20:09,Lil Uzi Vert,Urgency (feat. Syd),181161
2022-04-05 20:13,Lil Uzi Vert,Venetia,188779
2022-04-05 20:17,Lil Uzi Vert,Secure The Bag,238423
2022-04-05 20:20,Lil Uzi Vert,P2,234615
2022-04-05 20:24,Lil Uzi Vert,That Way - Bonus Track,38757
2022-04-05 20:24,Lil Uzi Vert,Futsal Shuffle 2020 - Bonus Track,198903
2022-04-05 20:27,Kendrick Lamar,HUMBLE.,176983
2022-04-05 20:31,Kendrick Lamar,All The Stars (with SZA),232186
2022-04-05 20:35,Kendrick Lamar,LOVE. FEAT. ZACARI.,213392
2022-04-05 20:39,Baby Keem,family ties (with Kendrick Lamar),230879
2022-04-05 20:44,Baby Keem,range brothers (with Kendrick Lamar),316721
2022-04-05 20:45,Baby Keem,issues,68312
2022-04-05 20:45,Baby Keem,durag activity (with Travis Scott),308
2022-04-05 20:49,Baby Keem,family ties (with Kendrick Lamar),252262
2022-04-05 20:50,Baby Keem,scars,2401
2022-04-05 20:53,Baby Keem,durag activity (with Travis Scott),224445
2022-04-05 20:54,Baby Keem,first order of business,12575
2022-04-05 20:54,Baby Keem,booman,30931
2022-04-05 20:57,Kendrick Lamar,DNA.,185946
2022-04-05 21:01,Baby Keem,family ties (with Kendrick Lamar),252069
2022-04-05 21:07,Baby Keem,range brothers (with Kendrick Lamar),316721
2022-04-05 21:10,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",225266
2022-04-05 21:13,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213
2022-04-05 21:20,Kendrick Lamar,Money Trees,386892
2022-04-05 21:25,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,313786
2022-04-05 21:29,Kendrick Lamar,King Kunta,234693
2022-04-05 21:32,Kendrick Lamar,ELEMENT.,208733
2022-04-05 21:36,Kendrick Lamar,Backseat Freestyle,212649
2022-04-05 21:40,Kendrick Lamar,Alright,219333
2022-04-05 21:51,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,64453
2022-04-06 06:14,Kendrick Lamar,"Bitch, Don’t Kill My Vibe - Remix",278501
2022-04-06 06:19,Future,Mask Off (feat. Kendrick Lamar) - Remix,1777
2022-04-06 06:19,Nipsey Hussle,Dedication (feat. Kendrick Lamar),2709
2022-04-06 06:19,Kendrick Lamar,A.D.H.D,1518
2022-04-06 06:19,Kendrick Lamar,Poetic Justice,300142
2022-04-06 06:24,ScHoolboy Q,Collard Greens,299956
2022-04-06 06:28,Kendrick Lamar,i,231922
2022-04-06 06:35,Kendrick Lamar,FEAR.,460546
2022-04-06 06:39,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",233779
2022-04-06 06:44,Kendrick Lamar,XXX. FEAT. U2.,254200
2022-04-06 06:46,Kendrick Lamar,Rigamortus,168578
2022-04-06 06:50,Kendrick Lamar,Big Shot (with Travis Scott),221826
2022-04-06 06:59,Kendrick Lamar,untitled 07 | 2014 - 2016,496165
2022-04-06 07:03,Kendrick Lamar,HiiiPower,279848
2022-04-06 07:07,Kendrick Lamar,DUCKWORTH.,248594
2022-04-06 07:09,J. Cole,Forbidden Fruit (feat. Kendrick Lamar),108831
2022-04-06 07:14,Zotiyac,Born Killer 2,218451
2022-04-06 07:16,Zotiyac,Storm Is Coming,132259
2022-04-06 07:19,Zotiyac,Good Luck,140000
2022-04-06 07:21,Zotiyac,Empty The Drum,130750
2022-04-06 07:23,Zotiyac,2022 Freestyle,118629
2022-04-06 07:25,Zotiyac,Hell Day,162700
2022-04-06 07:29,Zotiyac,Licc Hoe$,187242
2022-04-06 07:31,Zotiyac,Ether,160560
2022-04-06 07:34,Zotiyac,Air Headz,143952
2022-04-06 07:36,Zotiyac,Blocka,141353
2022-04-06 07:39,Zotiyac,CPR 2,153098
2022-04-06 07:41,Zotiyac,Fuckd Up,126942
2022-04-06 07:44,Zotiyac,Harder,178326
2022-04-06 07:46,Zotiyac,London Lipton,135257
2022-04-06 07:48,Zotiyac,Marvelous,129370
2022-04-06 07:51,Zotiyac,Slidin',158150
2022-04-06 07:54,Zotiyac,Animal,172418
2022-04-06 07:55,Zotiyac,Ulysses,90733
2022-04-06 07:58,Zotiyac,Hitta Freestyle,148732
2022-04-06 08:00,Zotiyac,Upstairs,123439
2022-04-06 08:02,Zotiyac,Heist187 (Burbz Freestyle) [feat. Yac],120298
2022-04-06 08:04,Zotiyac,Shark Bite,135600
2022-04-06 08:16,Zotiyac,Hmbando & Yac (Commando),110592
2022-04-06 08:19,Zotiyac,Hmbando & Yac (Commando),12504
2022-04-06 08:22,Zotiyac,Ratz,136673
2022-04-06 08:24,Zotiyac,Come Outside,126153
2022-04-06 08:26,Zotiyac,Katrina Freestyle,123428
2022-04-06 08:28,Zotiyac,20k Freestyle,160500
2022-04-06 08:30,Zotiyac,Hired Gun,104022
2022-04-06 08:31,Zotiyac,John Doe (Freestyle),77272
2022-04-06 08:34,Zotiyac,Mardi Gras,11767
2022-04-06 08:34,Zotiyac,No Witnesses,165013
2022-04-06 08:34,Zotiyac,No Witnesses,2015
2022-04-06 08:37,Zotiyac,Mardi Gras,160041
2022-04-06 08:40,Zotiyac,Red Dot,147118
2022-04-06 08:42,Zotiyac,Snakes,133253
2022-04-06 08:45,Zotiyac,Slow Leak,176866
2022-04-06 08:47,Zotiyac,007s Freestyle,132333
2022-04-06 08:50,Zotiyac,3 Choppaz,164400
2022-04-06 08:53,Zotiyac,Tornado in Dallas,176000
2022-04-06 08:55,Zotiyac,Dome Cum,132322
2022-04-06 08:57,Zotiyac,Jungle Book Freestyle,120933
2022-04-06 08:59,Zotiyac,U Not In Heaven,132426
2022-04-06 09:01,Zotiyac,Gas Only,139693
2022-04-06 09:03,Zotiyac,Smoke Niggaz,96005
2022-04-06 09:06,Zotiyac,FMJ FREESTYLE,166601
2022-04-06 09:08,Zotiyac,Five Ohh Freestyle,133732
2022-04-06 09:10,Zotiyac,Popped Em Still,126313
2022-04-06 09:12,Zotiyac,Apollo 9,133810
2022-04-06 09:15,Zotiyac,VERN (RIP) FREESTYLE,163467
2022-04-06 09:19,Zotiyac,Born Killer 2,218451
2022-04-06 09:21,Zotiyac,Storm Is Coming,132259
2022-04-06 09:23,Zotiyac,Good Luck,140000
2022-04-06 09:26,Zotiyac,Empty The Drum,130750
2022-04-06 09:28,Zotiyac,2022 Freestyle,118629
2022-04-06 09:30,Zotiyac,Hell Day,162700
2022-04-06 09:36,Zotiyac,Licc Hoe$,16472
2022-04-06 10:07,Zotiyac,Licc Hoe$,10203
2022-04-06 10:10,Jupiter$ Tyrade,Let Go of the Lead,202000
2022-04-06 10:12,Bktherula,Revolver,105354
2022-04-06 10:15,Godly the Ruler,daniel kaluuya,161018
2022-04-06 10:17,Paris Texas,PACK 4 DA LOW,126278
2022-04-06 10:19,ZillaKami,IHY,128397
2022-04-06 10:20,clipping.,Intro,53160
2022-04-06 10:22,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000
2022-04-06 10:24,Joey the Kid,98' Honda,135784
2022-04-06 10:27,LXXIV,M.I.A. Freestyle,172943
2022-04-06 10:29,Juice WRLD,Syphilis,131761
2022-04-06 10:31,JERHELL,Staryu,103732
2022-04-06 10:34,Ethan Ross,I'm Serious,175500
2022-04-06 10:36,SALEM,Capulets,116419
2022-04-06 10:37,Evan the Red Headed,Hands on My Head,64704
2022-04-06 10:39,Afourteen,Tonsil,101046
2022-04-06 10:40,Freddie Dredd,Stunna,87785
2022-04-06 10:42,NYCL KAI,Incredible (feat. ZillaKami and $NOT),87874
2022-04-06 10:45,JPEGMAFIA,Puff Daddy,127335
2022-04-06 10:49,clipping.,The Show,184853
2022-04-06 10:51,SpotemGottem,Beat Box,110497
2022-04-06 10:53,Paris Texas,HEAVY METAL,159652
2022-04-06 10:55,Anton Prada,Pray to ME,134000
2022-04-06 11:00,Lil Darkie,SWAMP,270882
2022-04-06 11:02,Sinizter,MAX PAYNE,121162
2022-04-06 11:05,Wasteey Monroe,Get It (feat. Tay-K),165477
2022-04-06 11:07,Bass Santana,iPhone 6,141639
2022-04-06 11:09,Boobie Lootaveli,Grandmas Boy,88685
2022-04-06 11:13,JPEGMAFIA,Does This Ski Mask Make Me Look Fat?,267929
2022-04-06 11:15,Freddie Dredd,Waste,84976
2022-04-06 11:17,Tay-K,After You,135413
2022-04-06 11:20,Wendigo,ICED OUT 50 CAL,167819
2022-04-06 11:22,Cemetery Drive,FALCO,168002
2022-04-06 11:26,Lilbeefroast,Kill It,196675
2022-04-06 11:31,Tabby,SEQUEL!,140342
2022-04-07 05:48,Tabby,SEQUEL!,88641
2022-04-07 05:50,DrownMili,March First,111500
2022-04-07 05:53,Shofu,Tom Nook,168986
2022-04-07 05:55,ImDontai,Balls in My Face,147614
2022-04-07 05:57,Evan the Red Headed,I'm Not Good at Sports,140042
2022-04-07 06:01,clipping.,Shooter,209133
2022-04-07 06:03,Zotiyac,Jungle Book Freestyle,120933
2022-04-07 06:05,Lil Kapow,Percs in My Pina Colada,0
2022-04-07 06:05,Raz Fresco,Cold Wave,127248
2022-04-07 06:08,Raz Fresco,Cold Wave,127248
2022-04-07 06:10,Lil Kapow,Percs in My Pina Colada,110001
2022-04-07 06:12,KIDx,Hash Slinging Slasher,119999
2022-04-07 06:14,Emotional Xan,12 A.M.,144008
2022-04-07 06:16,Byemilo,Bleep Freestyle,95137
2022-04-07 06:18,Warlord Colossus,Blade Runner,158769
2022-04-07 06:21,Sxmpra,Infinite,176000
2022-04-07 06:24,Haarper,Drop It Like It's Hot!,135988
2022-04-07 06:26,JKER,CANT HAVE IT,127111
2022-04-07 06:30,TOKYO’S REVENGE,GOTHAM,234063
2022-04-07 06:32,Chris King,THANK UNCLE JOHNNY DANG!,140929
2022-04-07 06:35,Chris King,WET!,185689
2022-04-07 06:36,nascar aloe,up n' stuck,30010
2022-04-07 06:38,nascar aloe,up n' stuck,78786
2022-04-07 06:39,Freddie Dredd,GTG,93893
2022-04-07 06:43,83HADES,MASS EXTINCTION,198235
2022-04-07 06:44,LXXIV,I Am Your God,92316
2022-04-07 06:46,Fukkit,Mincemeat,101634
2022-04-07 06:48,PE$O PETE,"Thunderclap and Flash, Sixfold",149808
2022-04-07 07:01,Zotiyac,Slow Leak,64284
2022-04-07 22:59,Lou Donaldson,Autumn Nocturne,294662
2022-04-07 23:03,Billie Holiday,You Don't Know What Love Is,228114
2022-04-07 23:10,Wayne Shorter,Infant Eyes - Remastered1998/Rudy Van Gelder Edition,414240
2022-04-07 23:16,Ella Fitzgerald,Autumn In New York,356613
2022-04-07 23:23,Clifford Brown,Joy Spring,410666
2022-04-07 23:28,Miles Davis,Blue in Green (feat. John Coltrane & Bill Evans),337712
2022-04-07 23:32,Etta James,Stormy Weather,187665
2022-04-07 23:36,Dave Holland Quartet,Conference Of The Birds,277800
2022-04-07 23:41,Coleman Hawkins Quartet,Quintessence,284678
2022-04-07 23:44,Billie Holiday,April In Paris,185586
2022-04-07 23:49,Mal Waldron,All Alone,310034
2022-04-07 23:52,Dakota Staton,You've Changed,170900
2022-04-07 23:58,Duke Ellington,"Take the ""A"" Train",332640
2022-04-08 00:05,Keith Jarrett,"Köln, January 24, 1975, Pt. II C - Live",416840
2022-04-08 00:18,Chet Baker,I'll Remember April,190918
2022-04-08 08:35,EDDISON,Cullinan,142600
2022-04-08 08:37,Evan the Red Headed,Brain Soup,113250
2022-04-08 08:40,Pharmacist,OVERDO$E,181604
2022-04-08 08:43,Otis McDonald,Rushing,192527
2022-04-08 08:46,internetboy,Hugless,177819
2022-04-08 08:50,Kay P,Lord Vessel,253934
2022-04-08 08:53,LIL HOOD LIL WRIST,WRISTRICTED83,206844
2022-04-08 08:56,iayze,556 (Green Tip) (Spotem G-Mix),168721
2022-04-08 09:00,SpotemGottem,Beat Box 4 (with NLE Choppa),212026
2022-04-08 09:03,SpotemGottem,Beat Box 3 (feat. DaBaby),200424
2022-04-08 09:06,SpotemGottem,Beat Box 2 (feat. Pooh Shiesty),181070
2022-04-08 09:10,SpotemGottem,Beat Box (feat. Young M.A) - Freestyle,209931
2022-04-08 09:12,SpotemGottem,Beat Box,110497
2022-04-08 09:15,SpotemGottem,Beat Box 3 (feat. DaBaby),200424
2022-04-08 09:18,SpotemGottem,Beat Box 5 (feat. Polo G),188036
2022-04-08 09:22,VV$ KEN,Don't Get Hit,203675
2022-04-08 09:24,SpotemGottem,Blick-A-Thon (feat. Jackboy),139646
2022-04-08 09:26,SpotemGottem,Creep,131000
2022-04-08 09:28,BlocBoy JB,M.E.M 2 Jacksonville (feat.SpotemGottem),121510
2022-04-08 09:31,SpotemGottem,SRT,150884
2022-04-08 09:34,SpotemGottem,Drill,195692
2022-04-08 09:44,SpotemGottem,Vacant Freestyle,3917
2022-04-08 11:49,SpotemGottem,Vacant Freestyle,174319
2022-04-08 11:50,SpotemGottem,No Tik Tok,94367
2022-04-08 11:54,SpotemGottem,Got A Lil Older (with Hurricane Wisdom),248673
2022-04-08 11:58,SpotemGottem,Dragon City (feat. Hotboii),193776
2022-04-08 12:00,SpotemGottem,On A Tee (feat. Icewear Vezzo),162448
2022-04-08 12:03,SpotemGottem,No Strings Attached (with Tory Lanez),182928
2022-04-08 12:07,SpotemGottem,Killers On They Shit,186225
2022-04-08 12:09,SpotemGottem,Attic,148562
2022-04-08 12:12,SpotemGottem,Chi Chi,206380
2022-04-08 12:14,SpotemGottem,Deep Fried,114568
2022-04-08 12:17,SpotemGottem,Sosa Flow,134673
2022-04-08 12:28,SpotemGottem,No Bodyguard,125656
2022-04-08 12:30,SpotemGottem,Snake Venom,129836
2022-04-08 12:33,Foolio,DurkWorld6 (feat. SpotemGottem),139224
2022-04-08 12:35,SpotemGottem,All In A Row,132866
2022-04-08 12:38,SpotemGottem,Unfortunate,207866
2022-04-08 12:41,SpotemGottem,Spotty 2 Hotty,160020
2022-04-08 12:52,SpotemGottem,My Legacy,36526
2022-04-09 07:40,SpotemGottem,My Legacy,138940
2022-04-09 07:43,SpotemGottem,Big Ass Chain,177254
2022-04-09 07:45,SpotemGottem,Tooka,147214
2022-04-09 07:47,SpotemGottem,Red Nose Pit,99980
2022-04-09 07:49,SpotemGottem,Federal,128825
2022-04-09 07:52,SpotemGottem,5 AM,167172
2022-04-09 07:55,SpotemGottem,My Problem$,179259
2022-04-09 07:59,SpotemGottem,Street Gossip,228948
2022-04-09 08:01,SpotemGottem,Soulja Mentality,128639
2022-04-09 08:04,SpotemGottem,Dirty Diana,173268
2022-04-09 08:07,Trapland Pat,Overdose,225978
2022-04-09 08:11,SpotemGottem,Straight Facts,213298
2022-04-09 08:15,SpotemGottem,Adore Me,245529
2022-04-09 08:17,SpotemGottem,Who's Next,130755
2022-04-09 08:20,iayze,556 (Green Tip) (Spotem G-Mix),172990
2022-04-09 08:23,SpotemGottem,Why,160033
2022-04-09 08:26,SpotemGottem,Demons,185807
2022-04-09 08:28,SpotemGottem,Survivor,129568
2022-04-09 08:31,SpotemGottem,Run for It,156921
2022-04-09 08:42,SpotemGottem,Retaliation,74311
2022-04-09 20:17,SpotemGottem,Retaliation,83280
2022-04-09 20:18,SpotemGottem,Beat Box,110497
