endTime,artistName,trackName,msPlayed
2022-02-18 00:57,internetboy,LoveIsBlue&green,179983
2022-02-18 01:00,DrownMili,War Outside,216540
2022-02-18 01:04,Kamiyada+,3 AM,204029
2022-02-18 01:07,Cresylic,action,198530
2022-02-18 01:09,internetboy,three ho's,103140
2022-02-18 01:13,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",231618
2022-02-18 01:16,CHRIST DILLINGER,Desperado,189474
2022-02-18 01:20,Afourteen,Suburban Sociopath,234794
2022-02-18 01:23,Breakbot,Baby I'm Yours,215506
2022-02-18 01:25,Afourteen,BAD GUY,130000
2022-02-18 01:30,Aaron Smith,Dancin - Krono Remix,256000
2022-02-18 01:32,Neilaworld,ITACHii,113684
2022-02-18 01:35,Jack Stauber,Buttercup,208026
2022-02-18 01:38,Vincent Augustus,I Think I'm Tired,151468
2022-02-18 01:49,Booshi,Gucci Gucci Louis Louis,81918
2022-02-18 08:21,"Tyler, The Creator",IFHY (feat. Pharrell),319253
2022-02-18 08:25,Tame Impala,The Less I Know The Better,216320
2022-02-18 08:29,Channel Tres,Black Moses (feat. JPEGMAFIA),260224
2022-02-18 08:33,FKJ,Risk,238834
2022-02-18 08:37,Redhands,ORANGE SODA,219428
2022-02-18 08:41,Rav,Lovedrug (Off That),263830
2022-02-18 08:44,Jaxxon D. Silva,A Swollen Song,130370
2022-02-18 08:46,JPEGMAFIA,black stacey dash,172729
2022-02-18 08:50,MED,The Stroll,242920
2022-02-18 08:52,Ill Addicts,YSL,110680
2022-02-18 08:54,Noname,Rainforest,124965
2022-02-18 09:14,Noname,Rainforest,37472
2022-02-18 09:18,Lil Darkie,i can see clearly,193548
2022-02-18 09:20,Post Malone,Wow.,149546
2022-02-18 09:25,LordSakima,French Avenues,306024
2022-02-18 09:27,Ski Mask The Slump God,Lost In Time,121666
2022-02-18 09:30,Deep October,If I Miss You,175357
2022-02-18 09:34,Bktherula,IDK WHAT TO TELL YOU,210730
2022-02-18 09:36,TeeRi0,Black AirForces,132888
2022-02-18 09:39,Angelo Mota,TONY WITH THE NISSAN,169920
2022-02-18 09:43,Raury,God's Whisper,243706
2022-02-18 09:45,internetboy,mars man,127320
2022-02-18 09:48,internetboy,LoveIsBlue&green,179983
2022-02-18 09:52,DrownMili,War Outside,216540
2022-02-18 09:55,Kamiyada+,3 AM,204029
2022-02-18 09:58,Cresylic,action,198530
2022-02-18 10:00,internetboy,three ho's,103140
2022-02-18 10:04,Ty Dolla $ign,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",231618
2022-02-18 10:07,CHRIST DILLINGER,Desperado,189474
2022-02-18 10:11,Afourteen,Suburban Sociopath,234794
2022-02-18 10:15,Breakbot,Baby I'm Yours,215506
2022-02-18 10:17,Afourteen,BAD GUY,130000
2022-02-18 10:21,Aaron Smith,Dancin - Krono Remix,256000
2022-02-18 10:23,Neilaworld,ITACHii,113684
2022-02-18 10:26,Jack Stauber,Buttercup,208026
2022-02-18 10:29,Vincent Augustus,I Think I'm Tired,151468
2022-02-18 10:31,Booshi,Gucci Gucci Louis Louis,132007
2022-02-18 10:33,ITSOKTOCRY,DEADSET RADIO FUTURE,125648
2022-02-18 10:39,"Tyler, The Creator",IFHY (feat. Pharrell),319253
2022-02-18 10:42,Tame Impala,The Less I Know The Better,216320
2022-02-18 10:47,Channel Tres,Black Moses (feat. JPEGMAFIA),260224
2022-02-18 10:51,FKJ,Risk,238834
2022-02-18 10:54,Redhands,ORANGE SODA,219428
2022-02-18 10:59,Rav,Lovedrug (Off That),263830
2022-02-18 11:01,Jaxxon D. Silva,A Swollen Song,130370
2022-02-18 11:04,JPEGMAFIA,black stacey dash,172729
2022-02-18 11:08,MED,The Stroll,242920
2022-02-18 11:10,Ill Addicts,YSL,110680
2022-02-18 11:12,Noname,Rainforest,162436
2022-02-18 11:15,The Garden,Make a Wish,167000
2022-02-18 11:18,ize,This Is Not a Drill,156880
2022-02-18 11:21,Lil Darkie,i can see clearly,193548
2022-02-18 11:21,Pouya,Leave Me Alone,1544
2022-02-18 11:35,Pouya,Leave Me Alone,182995
2022-02-18 11:40,LordSakima,French Avenues,306024
2022-02-18 11:42,Ski Mask The Slump God,Lost In Time,121666
2022-02-18 11:45,Deep October,If I Miss You,175357
2022-02-18 11:49,Bktherula,IDK WHAT TO TELL YOU,210730
2022-02-18 11:59,TeeRi0,Black AirForces,43705
2022-02-18 14:46,TeeRi0,Black AirForces,89447
2022-02-18 14:49,Angelo Mota,TONY WITH THE NISSAN,169920
2022-02-18 14:53,Raury,God's Whisper,225662
2022-02-18 14:55,Jadeci,Spas12,142978
2022-02-18 14:58,Jadeci,Amaterasu,143255
2022-02-18 15:00,Jadeci,Demon $layer,157539
2022-02-18 15:03,Jadeci,Mobile Suit Fang,170349
2022-02-18 15:05,Jadeci,Susano,130140
2022-02-18 15:08,Jadeci,Shinobi,188000
2022-02-18 15:10,Jadeci,Runaway,122787
2022-02-18 15:13,Jadeci,Tar21,129346
2022-02-18 15:15,Jadeci,Mp5k,156800
2022-02-18 15:18,Jadeci,Susano II,173373
2022-02-18 15:20,Jadeci,Tm08,120000
2022-02-18 15:22,Jadeci,Thot$,127228
2022-02-18 15:25,Jadeci,Amaterasu 2,145425
2022-02-18 15:27,Jadeci,Flipdarolla,158630
2022-02-18 15:30,Jadeci,MidnightKatKilla,154357
2022-02-18 15:33,Jadeci,Susano III,167937
2022-02-18 15:36,Jadeci,Gtfb,171660
2022-02-18 15:38,Jadeci,242,153599
2022-02-18 15:40,Jadeci,Makexproud,137768
2022-02-18 15:42,Jadeci,"No, Moe",120000
2022-02-18 15:45,Jadeci,Ump45,146725
2022-02-18 15:47,Jadeci,DeathSealReaper,96352
2022-02-18 15:48,Jadeci,Masked Murder,115701
2022-02-18 15:51,Jadeci,Come for Me,146990
2022-02-18 15:54,Jadeci,456,208191
2022-02-18 15:56,Jadeci,Static+,115056
2022-02-18 15:58,Jadeci,"Like, Whoa",130909
2022-02-18 16:01,Jadeci,Susano IV,161048
2022-02-18 16:04,Jadeci,SHINIGAMI,159036
2022-02-18 16:06,Jadeci,REVENGE,122616
2022-02-18 16:08,Jadeci,WHITESOBE,133129
2022-02-18 16:11,Jadeci,NECROMANCER,152586
2022-02-18 16:12,Jadeci,Spas12,67128
2022-02-18 16:14,Zotiyac,Dome Cum,132322
2022-02-18 16:16,Zotiyac,Jungle Book Freestyle,120933
2022-02-18 16:18,Zotiyac,U Not In Heaven,132426
2022-02-18 16:21,Zotiyac,Gas Only,139693
2022-02-18 16:22,Zotiyac,Smoke Niggaz,96005
2022-02-18 16:25,Zotiyac,FMJ FREESTYLE,166601
2022-02-18 16:27,Zotiyac,Five Ohh Freestyle,133732
2022-02-18 16:29,Zotiyac,Popped Em Still,126313
2022-02-18 16:32,Zotiyac,Apollo 9,133810
2022-02-18 16:34,Zotiyac,VERN (RIP) FREESTYLE,163467
2022-02-18 16:38,Zotiyac,Born Killer 2,218451
2022-02-18 16:40,Zotiyac,Storm Is Coming,132259
2022-02-18 16:43,Zotiyac,Good Luck,140000
2022-02-18 16:45,Zotiyac,Empty The Drum,130750
2022-02-18 16:47,Zotiyac,Licc Hoe$,27661
2022-02-18 16:47,Zotiyac,2022 Freestyle,118629
2022-02-19 11:13,Zotiyac,Licc Hoe$,1243
2022-02-19 11:15,Zotiyac,Ether,160560
2022-02-19 11:18,Zotiyac,Air Headz,143952
2022-02-19 11:20,Zotiyac,Blocka,141353
2022-02-19 11:22,Zotiyac,CPR 2,102919
2022-02-19 12:46,Zotiyac,CPR 2,50179
2022-02-19 12:48,Zotiyac,Fuckd Up,126942
2022-02-19 12:51,Zotiyac,Harder,178326
2022-02-19 12:54,Zotiyac,London Lipton,135257
2022-02-19 12:56,Zotiyac,Marvelous,129370
2022-02-19 12:58,Zotiyac,Slidin',158150
2022-02-19 13:01,Zotiyac,Animal,172418
2022-02-19 13:03,Zotiyac,Ulysses,90733
2022-02-19 13:05,Zotiyac,Hitta Freestyle,148732
2022-02-19 13:07,Zotiyac,Upstairs,123439
2022-02-19 13:09,Zotiyac,Heist187 (Burbz Freestyle) [feat. Yac],120298
2022-02-19 13:10,Zotiyac,Shark Bite,42961
2022-02-19 13:13,RSK XFM,S02E32,144666
2022-02-19 13:38,RSK XFM,S02E33,1530852
2022-02-20 08:23,RSK XFM,S02E33,1088097
2022-02-20 11:49,JPEGMAFIA,LAST DANCE!,137492
2022-02-20 11:50,JPEGMAFIA,INTRO!,43863
2022-02-20 11:53,JPEGMAFIA,FIX URSELF!,186596
2022-02-20 11:56,JPEGMAFIA,KELTEC!,184288
2022-02-20 11:59,JPEGMAFIA,THIS ONES FOR US!,183635
2022-02-20 12:02,JPEGMAFIA,PANIC ROOM!,148004
2022-02-20 12:05,JPEGMAFIA,FEED HER!,176500
2022-02-20 12:07,JPEGMAFIA,LAST DANCE!,137492
2022-02-20 12:08,JPEGMAFIA,INTRO!,43863
2022-02-20 12:11,JPEGMAFIA,FIX URSELF!,186596
2022-02-20 12:14,JPEGMAFIA,KELTEC!,184288
2022-02-20 12:17,JPEGMAFIA,THIS ONES FOR US!,183635
2022-02-20 12:19,JPEGMAFIA,PANIC ROOM!,148004
2022-02-20 12:22,JPEGMAFIA,FEED HER!,176500
2022-02-20 12:25,JPEGMAFIA,LAST DANCE!,137492
2022-02-20 12:25,JPEGMAFIA,INTRO!,37369
2022-02-20 16:58,JPEGMAFIA,FIX URSELF!,186596
2022-02-20 17:09,JPEGMAFIA,KELTEC!,46443
2022-02-20 17:18,JPEGMAFIA,KELTEC!,137978
2022-02-20 17:21,JPEGMAFIA,THIS ONES FOR US!,183635
2022-02-20 17:24,JPEGMAFIA,PANIC ROOM!,148004
2022-02-20 17:27,JPEGMAFIA,LAST DANCE!,9979
2022-02-20 17:27,JPEGMAFIA,FEED HER!,176500
2022-02-20 23:28,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:31,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:34,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:37,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:40,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:44,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:47,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:50,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:53,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:56,Zotiyac,Dropped Da Blick,185758
2022-02-20 23:59,Zotiyac,Dropped Da Blick,185758
2022-02-21 00:02,Zotiyac,Dropped Da Blick,185758
2022-02-21 00:05,Zotiyac,Dropped Da Blick,185758
2022-02-21 00:06,Zotiyac,Dropped Da Blick,27314
2022-02-21 00:08,Lil Darkie,PIGGY BACK,134068
2022-02-21 00:10,Lil Darkie,PIGGY BACK,134068
2022-02-21 00:12,Lil Darkie,PIGGY BACK,134068
2022-02-21 00:15,Lil Darkie,PIGGY BACK,134068
2022-02-21 00:17,Lil Darkie,PIGGY BACK,134068
2022-02-21 00:40,Lil Darkie,PIGGY BACK,38515
2022-02-21 01:21,Felix Mendelssohn,Lift thine eyes,131893
2022-02-21 01:25,William Henry Monk,"Unde et memores ""And Now, O Father, Mindful of the Love""",230360
2022-02-21 01:28,Jakob Hintze,"Salzburg ""At the Lamb's High Feast We Sing""",174600
2022-02-21 01:32,William Henry Monk,"Evelyns ""At the Name of Jesus""",239266
2022-02-21 01:34,Traditional,Morning Has Broken,121466
2022-02-21 01:36,Walter G. Whinfield,"Wychbold ""In the Cross of Christ I Glory""",109600
2022-02-21 01:38,George Frideric Handel,"Rejoice, the Lord Is King, HWV 286 (Arr. for Choir & Organ)",138333
2022-02-21 01:41,Clement C. Scholefield,"St Clement ""The Day Thou Gavest, Lord, Is Ended""",170066
2022-02-21 01:43,Anonymous,In Christ There Is No East or West,93200
2022-02-21 01:44,William Henry Havergal,"Narenza ""Ye Servants of the Lord""",99840
2022-02-21 01:49,Anonymous,"Spouse of Christ, Whose Earthly Conflict",296666
2022-02-21 01:52,William Croft,"Binchester ""Happy Are They, They That Love God""",146506
2022-02-21 01:57,Traditional,Were You There? (Arr. F. Westbrook for Choir & Organ),333866
2022-02-21 02:00,Franz Xaver Gruber,"Silent Night, H. 145 (Sung in English) [Arr. for Choir & Organ]",164773
2022-02-21 02:02,Isaac Smith,"Abridge ""Be Thou My Guardian""",110760
2022-02-21 02:03,Orlando Gibbons,"Drop, Drop, Slow Tears",87866
2022-02-21 02:06,Henry John Gauntlett,"St. Fulbert ""Ye Choirs of New Jerusalem""",136426
2022-02-21 02:09,Arthur Sullivan,"Golden Sheaves ""To Thee, O Lord, Our Hearts We Raise""",188933
2022-02-21 02:12,John Frederick Lampe,"Kent ""Father, in Whom Thy Saints Are One""",197733
2022-02-21 02:15,Arthur Hutchings,"Gerard ""Father of Mercy, God of Consolation""",175866
2022-02-21 02:18,James Turle,"Westminster ""My God, How Wonderful Thou Art""",163506
2022-02-21 02:29,Traditional,"This Endris Nyght ""Behold the Great Creator Makes""",96166
2022-02-21 04:37,Traditional,"This Endris Nyght ""Behold the Great Creator Makes""",60488
2022-02-21 04:55,Caspar Ett,"Oriel ""To the Name That Brings Salvation""",153091
2022-02-21 04:57,Bktherula,LEFT RIGHT,83157
2022-02-21 05:00,Bktherula,IDK WHAT TO TELL YOU,210730
2022-02-21 05:02,Bktherula,Tweakin' Together,126684
2022-02-21 05:04,Bktherula,SANTANNY,123541
2022-02-21 05:07,Bktherula,okok/depressing,177306
2022-02-21 05:09,Bktherula,No Crip,90005
2022-02-21 05:10,Bktherula,LEFT RIGHT - Slowed,92869
2022-02-21 05:13,Bktherula,Summer,166234
2022-02-21 05:15,Bktherula,ILOVEUBACK<3,134320
2022-02-21 05:18,Bktherula,WATCH ME,143794
2022-02-21 05:21,Bktherula,LETS GET IT,161233
2022-02-21 05:22,Bktherula,INCREDIBLE,96556
2022-02-21 05:24,Bktherula,THROUGH 2 U,129570
2022-02-21 05:27,Bktherula,PLACEMENT (feat. Matt Ox),188307
2022-02-21 05:30,Bktherula,HIT ME,162065
2022-02-21 05:40,Bktherula,GODS PLAN,188968
2022-02-21 05:42,Bktherula,ADVANCED,121536
2022-02-21 05:44,Bktherula,HIDE YOUR HOE,117065
2022-02-21 05:47,Bktherula,YE HO,185000
2022-02-21 05:50,Bktherula,CROWN,141398
2022-02-21 05:52,Bktherula,ARE WE DONE,126922
2022-02-21 05:54,Bktherula,SHE CHOOSE ME,100000
2022-02-21 05:55,Bktherula,NAH,89617
2022-02-21 05:58,Bktherula,III,171333
2022-02-21 06:00,Bktherula,never had,97893
2022-02-21 06:02,Bktherula,MORE,109960
2022-02-21 06:04,Bktherula,Admit It,139806
2022-02-21 06:16,Bktherula,Summer,131840
2022-02-21 08:38,Bktherula,Summer,34663
2022-02-21 08:42,Bktherula,light,213853
2022-02-21 08:44,Bktherula,MIND FUCK,102080
2022-02-21 08:47,Bktherula,GANGO,220186
2022-02-21 08:50,Bktherula,welcome,156693
2022-02-21 08:52,Bktherula,A Girl IS a GUN,152195
2022-02-21 08:55,Bktherula,ON ME,145401
2022-02-21 08:57,Bktherula,Right NOW,106976
2022-02-21 08:59,Bktherula,Tweakin' Together,126684
2022-02-21 09:00,Bktherula,Official,94488
2022-02-21 09:00,Bktherula,UH HUH,6409
2022-02-21 09:02,Bktherula,Official,94488
2022-02-21 09:05,Bktherula,UH HUH,161910
2022-02-21 09:06,Bktherula,Revolver,105354
2022-02-21 09:08,Bktherula,HE SAY SHE SAY,80352
2022-02-21 09:10,Bktherula,Play,151192
2022-02-21 09:13,Bktherula,Forever,169447
2022-02-21 09:15,Bktherula,C4,133542
2022-02-21 09:18,Bktherula,PLACEMENT (feat. Matt Ox),188307
2022-02-21 09:20,Bktherula,Not Wock,97991
2022-02-21 09:23,Bktherula,Blue,158208
2022-02-21 09:25,Bktherula,SANTANNY,123541
2022-02-21 09:26,Bktherula,LEFT RIGHT,83157
2022-02-21 09:29,Bktherula,okok/depressing,177306
2022-02-21 09:32,Bktherula,Admit It,139806
2022-02-21 09:34,Bktherula,Summer,166234
2022-02-21 09:37,Bktherula,C4,133542
2022-02-21 09:39,Bktherula,Uh Huh,161910
2022-02-21 09:41,Bktherula,LEFT RIGHT,83157
2022-02-21 09:44,Bktherula,IDK WHAT TO TELL YOU,210730
2022-02-21 09:46,Bktherula,Tweakin' Together,126684
2022-02-21 09:48,Bktherula,SANTANNY,123541
2022-02-21 09:51,Bktherula,okok/depressing,177306
2022-02-21 09:53,Bktherula,No Crip,90005
2022-02-21 09:54,Bktherula,LEFT RIGHT - Slowed,92869
2022-02-21 09:57,Bktherula,Summer,166234
2022-02-21 09:59,Bktherula,ILOVEUBACK<3,134320
2022-02-21 10:02,Bktherula,WATCH ME,143794
2022-02-21 10:04,Bktherula,LETS GET IT,161233
2022-02-21 10:06,Bktherula,INCREDIBLE,96556
2022-02-21 10:08,Bktherula,THROUGH 2 U,129570
2022-02-21 10:09,Bktherula,PLACEMENT (feat. Matt Ox),23830
2022-02-21 10:52,Bktherula,PLACEMENT (feat. Matt Ox),164477
2022-02-21 10:54,Bktherula,HIT ME,162065
2022-02-21 10:58,Bktherula,GODS PLAN,188968
2022-02-21 11:00,Bktherula,ADVANCED,121536
2022-02-21 11:02,Bktherula,HIDE YOUR HOE,117065
2022-02-21 11:05,Bktherula,YE HO,185000
2022-02-21 11:07,Bktherula,CROWN,141398
2022-02-21 11:09,Bktherula,ARE WE DONE,126922
2022-02-21 11:11,Bktherula,SHE CHOOSE ME,100000
2022-02-21 11:12,Bktherula,NAH,89617
2022-02-21 11:15,Bktherula,III,171333
2022-02-21 11:17,Bktherula,never had,97893
2022-02-21 11:19,Bktherula,MORE,109960
2022-02-21 11:21,Bktherula,Admit It,139806
2022-02-21 11:24,Bktherula,Summer,166234
2022-02-21 11:27,Bktherula,light,213853
2022-02-21 11:29,Bktherula,MIND FUCK,102080
2022-02-21 11:33,Bktherula,GANGO,220186
2022-02-21 11:45,Bktherula,welcome,117061
2022-02-21 14:42,RSK XFM,S02E33,581224
2022-02-21 15:13,RSK XFM,S02E34,1235115
2022-02-21 17:51,RSK XFM,S02E34,238760
2022-02-22 08:42,Jadeci,RAP4EVER,177649
2022-02-22 08:44,Jadeci,RAP4EVER,154036
2022-02-22 08:48,Jadeci,HOODWAYS,185113
2022-02-22 08:51,Jadeci,HOODWAYS,185113
2022-02-22 08:54,Jadeci,HOODWAYS,185113
2022-02-22 08:57,Jadeci,HOODWAYS,185113
2022-02-22 09:00,Jadeci,HOODWAYS,185113
2022-02-22 09:01,Jadeci,HOODWAYS,44103
2022-02-22 09:09,Quanta Science Podcast,Mathematician Hurls Structure and Disorder Into Century-Old Problem,503162
2022-02-22 09:27,Quanta Science Podcast,Mathematician Hurls Structure and Disorder Into Century-Old Problem,525750
2022-02-22 09:52,Quanta Science Podcast,Mathematicians Outwit Hidden Number Conspiracy,1305192
2022-02-22 10:20,Quanta Science Podcast,Researchers Defeat Randomness to Create Ideal Code,1416071
2022-02-22 10:22,Quanta Science Podcast,Mathematician Hurls Structure and Disorder Into Century-Old Problem,88626
2022-02-22 10:45,Quanta Science Podcast,One Lab’s Quest to Build Space-Time Out of Quantum Particles,1301395
2022-02-22 14:49,Quanta Science Podcast,One Lab’s Quest to Build Space-Time Out of Quantum Particles,20744
2022-02-22 14:50,Quanta Science Podcast,A Massive Subterranean ‘Tree’ Is Moving Magma to Earth’s Surface,79896
2022-02-22 19:11,Zotiyac,Dropped Da Blick,185758
2022-02-22 19:14,Ghostface Playa,WELCOME TO THE GRAVE,135278
2022-02-22 19:18,Fivio Foreign,City of Gods,256000
2022-02-22 19:20,Lil Boodang,MAKE EM HURT,108250
2022-02-22 19:22,Otis McDonald,Is it Fog?,138510
2022-02-22 19:25,LXXIV,LOCATION,192000
2022-02-22 19:27,Kayzo,News Flash,132086
2022-02-22 19:29,Joey Trap,ZAZI,102922
2022-02-22 19:32,Sinizter,SUFFER WELL,162909
2022-02-22 19:34,$atori Zoom,BBMF!,127909
2022-02-22 19:36,bbno$,edamame (feat. Rich Brian) - Miky Woodz Remix,138113
2022-02-22 19:39,Fireboy DML,Peru - Remix,186952
2022-02-22 19:43,XZARKHAN,Keyser Söze,224000
2022-02-22 19:46,Steve Aoki,KULT (feat. Jasiah),177149
2022-02-22 19:49,Kenopro79,Gruesome Twosome,150167
2022-02-22 19:52,Future,Worst Day,184826
2022-02-22 19:55,Maitro,Twenty-One,198251
2022-02-22 19:56,SwuM,Starry Eyes,60125
2022-02-22 19:59,SwuM,Starry Eyes,114267
2022-02-22 20:06,Hennessy,Drag Queen,393901
2022-02-22 20:08,$NOT,ALONE (feat. Trippie Redd),136600
2022-02-22 20:10,Fukkit,On My Line,126955
2022-02-22 20:13,PLVTINUM,SACRILEGIOUS (with TOKYO'S REVENGE),162461
2022-02-22 20:16,Juice WRLD,Go Hard 2.0,214727
2022-02-22 20:18,Ho99o9,NUGE SNIGHT,91875
2022-02-22 20:22,Dan Mason ダン·メイソン,In the Sea - 3d Blast Remix,240533
2022-02-22 20:24,CutThroatCrew,PAIN AND PRESSURE,125677
2022-02-22 20:26,Yung Cloudy,HATCHBACK - chill remix,131754
2022-02-22 20:29,KYLE,Cmon,158572
2022-02-22 20:30,CYANIDE PHOENIX,Cyanide,93621
2022-02-22 20:33,Pharmacist,HUNDRED JOINTS,164589
2022-02-22 20:36,Zotiyac,Dropped Da Blick,185758
2022-02-22 20:38,Ghostface Playa,WELCOME TO THE GRAVE,135278
2022-02-22 20:39,Fivio Foreign,City of Gods,14696
2022-02-23 08:36,KYLE,Don't Wanna Fall In Love,232368
2022-02-23 08:50,KYLE,iSpy (feat. Lil Yachty),222771
2022-02-23 09:20,KYLE,iSpy (feat. Lil Yachty),29805
2022-02-23 09:23,KYLE,Playinwitme (feat. Kehlani),129972
2022-02-23 12:01,KYLE,Playinwitme (feat. Kehlani),46711
2022-02-23 13:54,Bktherula,Revolver,105354
2022-02-23 13:57,Godly the Ruler,daniel kaluuya,161018
2022-02-23 13:59,Paris Texas,PACK 4 DA LOW,126278
2022-02-23 14:01,ZillaKami,IHY,128397
2022-02-23 14:02,clipping.,Intro,53160
2022-02-23 14:04,Tay-K,Gotta Blast (feat. Diego Money & Bandman Fari),131000
2022-02-23 14:05,Joey the Kid,98' Honda,69569
2022-02-23 14:07,Zotiyac,Gas Only,139693
2022-02-23 14:09,Zotiyac,Smoke Niggaz,96005
2022-02-23 14:12,Zotiyac,FMJ FREESTYLE,166601
2022-02-23 14:14,Zotiyac,Five Ohh Freestyle,133732
2022-02-23 14:16,Zotiyac,Popped Em Still,126313
2022-02-23 14:18,Zotiyac,Apollo 9,133810
2022-02-23 14:21,Zotiyac,VERN (RIP) FREESTYLE,163467
2022-02-23 14:27,Zotiyac,Born Killer 2,218451
2022-02-23 14:29,Zotiyac,Storm Is Coming,132259
2022-02-23 14:32,Zotiyac,Good Luck,140000
2022-02-23 14:34,Zotiyac,Empty The Drum,130750
2022-02-23 14:36,Zotiyac,2022 Freestyle,118629
2022-02-23 14:49,Zotiyac,Licc Hoe$,156340
2022-02-23 14:51,Zotiyac,Licc Hoe$,3899
2022-02-23 14:54,Zotiyac,Good Luck,140000
2022-02-23 14:56,Zotiyac,Empty The Drum,130750
2022-02-23 14:58,Zotiyac,Licc Hoe$,5756
2022-02-23 14:58,Zotiyac,2022 Freestyle,118629
2022-02-23 15:00,Zotiyac,2022 Freestyle,118629
2022-02-23 15:02,Zotiyac,2022 Freestyle,118629
2022-02-23 15:04,Zotiyac,2022 Freestyle,118629
2022-02-23 15:06,Zotiyac,2022 Freestyle,118629
2022-02-23 15:17,Zotiyac,2022 Freestyle,69079
2022-02-24 09:26,Zotiyac,2022 Freestyle,50695
2022-02-24 09:28,Zotiyac,Empty The Drum,1263
2022-02-24 09:28,Zotiyac,2022 Freestyle,4193
2022-02-24 09:28,Zotiyac,2022 Freestyle,118629
2022-02-24 09:30,Zotiyac,Good Luck,136764
2022-02-24 09:32,Zotiyac,Empty The Drum,130750
2022-02-24 09:34,Zotiyac,2022 Freestyle,118629
2022-02-24 09:37,Zotiyac,Licc Hoe$,187242
2022-02-24 09:40,Zotiyac,Ether,160560
2022-02-24 09:43,Zotiyac,Air Headz,143952
2022-02-24 09:45,Zotiyac,Blocka,141353
2022-02-24 09:48,Zotiyac,CPR 2,153098
2022-02-24 09:50,Zotiyac,Fuckd Up,126942
2022-02-24 09:53,Zotiyac,Harder,194626
2022-02-24 09:55,Zotiyac,London Lipton,135257
2022-02-24 10:06,Zotiyac,Marvelous,56213
2022-02-24 10:12,Zotiyac,Marvelous,73361
2022-02-24 10:15,Zotiyac,Slidin',158150
2022-02-24 10:18,Zotiyac,Animal,172418
2022-02-24 10:28,Zotiyac,Ulysses,980
2022-02-24 12:24,Zotiyac,Ulysses,89822
2022-02-24 12:28,Zotiyac,Hitta Freestyle,32972
2022-02-24 12:42,Zotiyac,Upstairs,5317
2022-02-24 15:10,Zotiyac,Upstairs,119371
2022-02-24 15:12,Zotiyac,Heist187 (Burbz Freestyle) [feat. Yac],120298
2022-02-24 15:15,Zotiyac,Shark Bite,135600
2022-02-24 15:17,Zotiyac,Hmbando & Yac (Commando),123000
2022-02-24 15:19,Zotiyac,Ratz,136673
2022-02-24 15:23,Zotiyac,Come Outside,94337
2022-02-24 21:30,RSK XFM,S02E34,1985701
2022-02-24 21:45,RSK XFM,S02E35,251883
2022-02-24 22:31,RSK XFM,S02E35,2746540
2022-02-24 23:30,RSK XFM,S02E36,3584000
2022-02-24 23:40,RSK XFM,S02E37,79
2022-02-25 07:49,Bktherula,LEFT RIGHT,83157
2022-02-25 07:52,Bktherula,IDK WHAT TO TELL YOU,210730
2022-02-25 07:54,Bktherula,Tweakin' Together,126684
2022-02-25 07:57,Bktherula,SANTANNY,123541
2022-02-25 07:59,Bktherula,okok/depressing,177306
2022-02-25 08:01,Bktherula,No Crip,90005
2022-02-25 08:03,Bktherula,LEFT RIGHT - Slowed,92869
2022-02-25 08:05,Bktherula,Summer,166234
2022-02-25 08:08,Bktherula,ILOVEUBACK<3,134320
2022-02-25 08:10,Bktherula,WATCH ME,143794
2022-02-25 08:13,Bktherula,LETS GET IT,161233
2022-02-25 08:14,Bktherula,INCREDIBLE,96556
2022-02-25 08:16,Bktherula,THROUGH 2 U,129570
2022-02-25 08:20,Bktherula,PLACEMENT (feat. Matt Ox),188307
2022-02-25 08:22,Bktherula,HIT ME,162065
2022-02-25 08:25,Bktherula,GODS PLAN,188968
2022-02-25 08:27,Bktherula,ADVANCED,121536
2022-02-25 08:29,Bktherula,HIDE YOUR HOE,117065
2022-02-25 08:32,Bktherula,YE HO,185000
2022-02-25 08:35,Bktherula,CROWN,141398
2022-02-25 08:37,Bktherula,ARE WE DONE,126922
2022-02-25 08:39,Bktherula,SHE CHOOSE ME,100000
2022-02-25 08:40,Bktherula,NAH,89617
2022-02-25 08:43,Bktherula,III,171333
2022-02-25 08:45,Bktherula,never had,97893
2022-02-25 08:46,Bktherula,MORE,109960
2022-02-25 08:49,Bktherula,Admit It,139806
2022-02-25 08:52,Bktherula,Summer,166234
2022-02-25 08:55,Bktherula,light,213853
2022-02-25 08:57,Bktherula,MIND FUCK,102080
2022-02-25 09:01,Bktherula,GANGO,220186
2022-02-25 09:03,Bktherula,welcome,156693
2022-02-25 09:08,Bktherula,A Girl IS a GUN,291081
2022-02-25 09:10,Bktherula,ON ME,145401
2022-02-25 09:12,Bktherula,Right NOW,106976
2022-02-25 09:14,Bktherula,Tweakin' Together,126684
2022-02-25 09:16,Bktherula,Official,94488
2022-02-25 09:18,Bktherula,UH HUH,135502
